0.148529879919	-1.92362538426e-05
0.287324864024	-5.50774145323e-05
0.447777259689	0.0075105253859
0.611760694312	0.0348100548653
0.772342944499	0.0831967973792
0.923711911213	0.155986941888
1.0641761393	0.247896937921
1.19360995753	0.35344081002
1.32098271107	0.460001309882
1.44809845206	0.566549913205
1.57519034941	0.673084878731
1.70228088389	0.779618800008
1.82780383703	0.884838691732
1.93392332283	0.97379357355
2.02170106021	1.04737325837
2.12528133392	1.13421593779
2.22146317305	1.21487241837
2.29877241891	1.27970631546
2.37734526984	1.3461849847
2.4567071782	1.41520099758
2.56664995552	1.5126797517
2.69660382872	1.61295199217
2.84001639743	1.69800835584
2.99542838199	1.76097209244
3.15779960402	1.80413850091
3.32493556801	1.82142886079
3.49192294228	1.82329574329
3.63900385895	1.8210989326
3.78135623772	1.81886352104
3.94227245047	1.81632377898
4.10890425344	1.82669053635
4.27380254369	1.85764988844
4.4331632362	1.9006085744
4.59292343395	1.94474728745
4.75275295358	1.98893177279
4.91259193564	2.03312087804
5.07243180827	2.07731026641
5.23227170643	2.12149966183
5.39211157906	2.16568905019
5.55195144531	2.20987843679
5.71179131155	2.25406782339
5.8706339018	2.29597581321
6.03680042601	2.32223067108
6.19902494791	2.32738131078
6.32591551654	2.31893286145
6.43377258598	2.31118320928
6.57601880073	2.3008921571
6.71633781965	2.29073811108
6.8770591648	2.27910670542
7.04145660763	2.26720878547
7.20664679735	2.25525347792
7.37200430341	2.24328606119
7.53560708875	2.22866377493
7.70135905142	2.19962172925
7.86071996952	2.14574228682
8.01151177518	2.07175736572
8.15153692706	1.97882876167
8.27615396654	1.86606329625
8.38501806128	1.73825689215
8.48117839843	1.60139081353
8.57534460318	1.4646291144
8.66937013227	1.32800405456
8.76338469319	1.19138868319
8.85112737486	1.0517440718
8.92297149364	0.900603766264
8.97505503722	0.740929197908
9.00171179751	0.575045272616
9.01105669782	0.407275193031
8.99423897002	0.240055752499
8.95149422212	0.0775399723938
8.89672415583	-0.0787564921262
8.84013547336	-0.234675545129
8.78760426277	-0.390943948713
8.74779265869	-0.553968531062
8.72901516573	-0.720780168705
8.7353542937	-0.887674830608
8.74344109546	-1.053540764
8.75165267498	-1.21920978659
8.75986634695	-1.38484674466
8.76808010336	-1.55047941499
8.77629383779	-1.71611164215
8.78450757189	-1.88174386269
8.79272130665	-2.04737609645
8.80093504141	-2.21300833022
8.80914877617	-2.37864056399
8.81736251093	-2.54427279776
8.8255762457	-2.70990503153
8.83378998046	-2.87553726529
8.84200371522	-3.04116949906
8.85021744998	-3.20680173283
8.85843118474	-3.3724339666
8.8666449195	-3.53806620037
8.86896196223	-3.70297714416
8.84782229955	-3.8691439717
8.80918420202	-4.03346977757
8.76175890054	-4.19209429291
8.71398706351	-4.35079994503
8.65094208968	-4.50631489435
8.56892651732	-4.65309715399
8.46882114749	-4.78772076351
8.35192254624	-4.90842167987
8.21765924034	-5.00955371516
8.06936374133	-5.08860817089
7.91368229491	-5.15188524213
7.74995300078	-5.18979434439
7.58287396637	-5.20618576993
7.4149038713	-5.20082789651
7.24979805158	-5.16949716054
7.08966203073	-5.12524995496
6.93021614377	-5.07918194416
6.77089268341	-5.0330946172
6.61158343724	-4.98700686741
6.45227963216	-4.94092056618
6.29297621397	-4.89483433366
6.13367285941	-4.84874811954
5.97436950484	-4.80266190543
5.81506615027	-4.75657569131
5.65576278934	-4.71048947535
5.49673913897	-4.66353798028
5.34200926616	-4.59892564302
5.19580299185	-4.52082910654
5.05333407987	-4.4362730099
4.91098388026	-4.35150091569
4.76980870464	-4.2674241219
4.63307191447	-4.17135167393
4.50853422674	-4.05988836951
4.38589348681	-3.94809392219
4.2634036982	-3.83627662793
4.14092861537	-3.72446783123
4.01845319242	-3.61265856232
3.89597806294	-3.50084956132
3.77350276716	-3.3890404085
3.65102744204	-3.2772312289
3.52855213158	-3.16542206269
3.40607680646	-3.05361288308
3.28360148133	-2.94180370348
3.1611261611	-2.82999452834
3.03865083597	-2.71818534873
2.91617551574	-2.60637617359
2.79370020039	-2.49456700292
2.67122488016	-2.38275782778
2.54874956971	-2.27094866157
2.42627424458	-2.15913948196
2.30379892924	-2.04733031129
2.18132360411	-1.93552113169
2.0583829819	-1.82426074
1.92495550316	-1.7224577319
1.77914888003	-1.63709001717
1.63261940503	-1.55990078762
1.485652107	-1.48319536255
1.33940466899	-1.40834011784
1.18175257695	-1.34947989565
1.01806957229	-1.3116463432
0.87341883151	-1.29586163868
0.755172778793	-1.28585011963
0.614837525124	-1.27426391533
0.512113652241	-1.26578812056
0.403274416436	-1.2568079643
